platform,komentar,timestamp
youtube,I’d rather have this kind of performance. Live vocals and heartfelt singing. Rather than singing few lines and just literally chill like justin timberlake 🤷‍♀️,3 hari yang lalu
youtube,BE CLOSER BE CLOSER BE CLOSERRRRRRRR,3 hari yang lalu
youtube,Don't wanna be friends JUST SKIN TO SKIN,3 hari yang lalu
youtube,I thought it was sweet and cool!,3 hari yang lalu
youtube,He has a spinning camera. He has to watch for that through the smoke and he sounded amazing. He has such good pitch every live performance.,3 hari yang lalu
youtube,🙌🙌🙌🙌🙌🙌,3 hari yang lalu
youtube,2:57 esse momento foi tão lindo ❤❤❤,3 hari yang lalu
youtube,"thanks for your comment, that`s really means a lot to me.",2 hari yang lalu
youtube,Im so crying of this comment,1 hari yang lalu
youtube,I agree 100%. This performance brings tears to my eyes and touches my heart deeply. I've prayed for Justin many times. So wonderful to see Hailey and the baby there with him as well! 🫀♥,1 hari yang lalu
youtube,He never really fell he just let the world get him down. Justins good man he been good. He just gotta know that and he does now. Hes good.,1 hari yang lalu
youtube,Well said!!,1 hari yang lalu
youtube,I judged this performance unfairly. I went deeper and fell in love with 2026 beebs,20 jam yang lalu
youtube,"Yeah but you'd have to be very successful in the first place before you fall to ""rise again"".",23 jam yang lalu
youtube,"ONE THOUGHT, WHY WASN'T I THERE... 💯😅😉💜👍👍",13 jam yang lalu
youtube,"But don’t forget, The past affects the present",4 jam yang lalu
youtube,Amen 🙏 The entire energy he's giving off is so deeply resonating and feels so emotionally releasing 🫶✨️🤍,2 hari yang lalu
youtube,And we are made NEW in Christ our Savior!!!!! Amen!!!!,2 hari yang lalu
youtube," @leahfide Give us all a break. It’s music, not formulaic religion.",2 hari yang lalu
youtube,Amen!!❤,2 hari yang lalu
youtube,"What's wifh the oversized clothing,  looks ridiculous",1 hari yang lalu
youtube,He has insane connection and can sing. He was always going to be fine,1 hari yang lalu
youtube,no 100%. the live bass sounds SO good it makes me feel alive like i’m really there. i can’t even imagine how good this song sounded live it’s insane,2 hari yang lalu
youtube,Yessss!!!,2 hari yang lalu
youtube,💯,1 hari yang lalu
youtube,totally,2 hari yang lalu
youtube,please do it,2 hari yang lalu
youtube,@spotify,11 jam yang lalu
youtube,ICONIC!!❤,3 hari yang lalu
youtube,3 more days til i can see you again 🎶🎶🎶 counting the days to 4/18 Coachella again,3 hari yang lalu
youtube,"This kid has the power to reach people’s heart, that’s what makes him THE artist. ❤",3 hari yang lalu
youtube,The editing is really helpful I did not expect it to be this good.,3 hari yang lalu
youtube,mk.gee on the guitar is sooo fckng good,3 hari yang lalu
youtube,"Thank you, Justin! It was increadibly good! ❤",3 hari yang lalu
youtube,He's smiling btw🥹😭,3 hari yang lalu
youtube,❤,3 hari yang lalu
youtube,Why am I crying?,3 hari yang lalu
youtube,This healed me..,3 hari yang lalu
youtube,We aren’t talking enough about the genius that is Mk.Gee,3 hari yang lalu
youtube,Gasi,3 hari yang lalu
youtube,Icon,3 hari yang lalu
youtube,flop,3 hari yang lalu
youtube,"hes had some good tunes
n this is another one.
i like this song.",3 hari yang lalu
youtube,Nice job,3 hari yang lalu
youtube,Closer and closer and closahhh🥰,3 hari yang lalu
youtube,ts shot like a hunger games fight scene,3 hari yang lalu
youtube,🇨🇦🩵🩵,3 hari yang lalu
youtube,You’re great!,3 hari yang lalu
youtube,Hermoso ❤❤,3 hari yang lalu
youtube,Can you imagine paying thousands of dollars to support millionaires that have no idea that you're alive.,3 hari yang lalu
youtube,This sounds excellent. Bravo!,3 hari yang lalu
youtube,Again and again and again and then for the rest of my life amen,3 hari yang lalu
youtube,Nothing about it was lazy. It was authentic and very intimate and personal - it was performance art and not just performance. So proud of someone I don't even know.,3 hari yang lalu
youtube,The guitar and drums sound so bad in this verison but its so addicting to hear how bad it is,3 hari yang lalu
youtube,Who else is here because of the switch up in beauty and a beat?,3 hari yang lalu
youtube,Hes doing his OG Vocal style. Love it.,3 hari yang lalu
youtube,Kidrauhl 💪🏻💯❤️‍🔥,3 hari yang lalu
youtube,"3 things:
less is more
that guitar 
the closer",3 hari yang lalu
youtube,"At least he's not covered in demonic gear showing out for the devil himself, or is that what you people want to see and that's why you're crying he was lazy? 🙄🤦🏼‍♀️",3 hari yang lalu
youtube,Loved the way he smile while performing 💜,3 hari yang lalu
youtube,The wrong people are talking his performance when they said lazy. This was absolutely an amazing performance. We and him needed this ❤❤,3 hari yang lalu
youtube,perfect forever,3 hari yang lalu
youtube,Biebs 🥹♥️ Incredible,3 hari yang lalu
youtube,Was waiting for this! Let’s Go Justinnn,3 hari yang lalu
youtube,What a comeback from a legend 💙✨🔥,3 hari yang lalu
youtube,THIS IS VERY GOATED,3 hari yang lalu
youtube,My man Mk.gee Lets GOO. Best guitar player of the last decade.,3 hari yang lalu
youtube,"Just want him healthy and happpy,always has deserved it peace",3 hari yang lalu
youtube,It’s the style of the guitarist the actual song doesn’t sound like this,3 hari yang lalu
youtube,Never had fomo until now 😭😭,3 hari yang lalu
youtube,Justin Bieber has made Coachella known world wide.watching from Sierra Leone in west Africa.just for Justin,3 hari yang lalu
youtube,I love you,3 hari yang lalu
youtube,❤❤❤,3 hari yang lalu
youtube,I'm confused why people are saying this was lazy? He performed?,3 hari yang lalu
youtube,"love this version of justin, he's look happy",3 hari yang lalu
youtube,"PLEASE MAKE A MOVIE ABOUT HIS JOURNEY FROM CHILD TO NOW ON HOW HE STARTED, GOT LOST, AND GOT REDEEMED.",3 hari yang lalu
youtube,My favorite song omg 🌼❤,3 hari yang lalu
youtube,This is a masterpiece. Bieber I LOVE YOU SO MUCH AND IM SO PROUD OF YOU,3 hari yang lalu
youtube,Amazing,3 hari yang lalu
youtube,It feels nice to see this version of justin beiber on Coachella stage. It’s been a long timeee,3 hari yang lalu
youtube,The Biebs is only getting better with time. Love it.,3 hari yang lalu
youtube,❤❤❤❤❤ love you 🥰,3 hari yang lalu
youtube,Dude just likes singin'.,3 hari yang lalu
youtube,Mk.Gee 😍😍😍,3 hari yang lalu
youtube,<3,3 hari yang lalu
youtube,"this was awesome, such a good idea!",3 hari yang lalu
youtube,I love Justin❤️,3 hari yang lalu
youtube,"What a voice!
Awesome!
And a superb sense of style!",3 hari yang lalu
youtube,"Awesome performer, musician, creative personality!
No matter what happens in his life, he is an amazing professional!
Amazing dude!",3 hari yang lalu
youtube,He's could've become a white Michael Jackson,3 hari yang lalu
youtube,I freaking love this Dude❤❤❤❤❤😂wished I could have seen him,3 hari yang lalu
youtube,"Increíble, a pagar YT premium de nuevo 🤧🥹💜",3 hari yang lalu
youtube,Closer n closer and closaaaaahhhhhh😫😫🫠,3 hari yang lalu
youtube,💜💜💜💜💜💜,3 hari yang lalu
youtube,💜💜💜💜💜💜💜,3 hari yang lalu
youtube,We love uu justin 💜beber fever💜💜💜💜,3 hari yang lalu
youtube,❤❤❤❤,3 hari yang lalu
youtube,Te amo hermosoooo. El mejor del mundo💜💜💜💜🛐🛐🛐🛐,3 hari yang lalu
youtube,Who's the director behind this show? Who did the set design and the lighting? Gemini isn't giving me any concrete names 😅The whole show is incredible. Does anyone know?,3 hari yang lalu
youtube,MKGEEEEEEEEEEEEEEE,3 hari yang lalu
youtube,I'm in love with the guitarist 🎸 😍,3 hari yang lalu
youtube,Needs live drums 🥁🤷🏾‍♀️,3 hari yang lalu
youtube,Some of his best work.,3 hari yang lalu
youtube,1:10,3 hari yang lalu
youtube,where is the full performance?,3 hari yang lalu
youtube,Is that mk.gee*,3 hari yang lalu
youtube,❤❤❤❤❤❤❤❤❤❤❤❤❤ welcome backkkkkkk,3 hari yang lalu
youtube,The hard work this young man put in…👏👏👏,3 hari yang lalu
youtube,The Smile he might just be back,3 hari yang lalu
youtube,I like it!!!!!!!✝✝✝✝✝✝🫶🙏🏼🩷🩷🩷,3 hari yang lalu (diedit)
youtube,Let’s perform at next year’s Super Bowl Halftime Show.,3 hari yang lalu
youtube,"1:26  I'm obsessed with his ""closer, closer and closaahh"" ❤️‍🔥",3 hari yang lalu
youtube,Real pop star❤❤❤❤❤,3 hari yang lalu
youtube,🇨🇦Justin owned that stage.,3 hari yang lalu
youtube,"he is the only performer of this era that can rock up to Coachella so casually - wearing chill clothes, chill vibes, no production just RAW AUTHENTIC TALENT. LEGEND OF HIS ERA",3 hari yang lalu
youtube,😊😊😊😊😊😊,3 hari yang lalu
youtube,Does anyonw know where i can see the full set? I am so in need of this in my life in a real deffinitive sense. iI looked for a Real intense effort but no succes at all. If it's paid to watch i am fine with that. I NEED TO SEE IT AAAA.,3 hari yang lalu
youtube,Mk.gee sounded so raw here!!! What a performance from the both of them,3 hari yang lalu
youtube,Amen,3 hari yang lalu
youtube,His voice when singing❤❤❤,3 hari yang lalu
youtube,CLOSER AND CLOSER AND CLOSAAAH 😁😁😁,3 hari yang lalu
youtube,"what a GOAT this was the coolest thank you to justin bieber, mkgee and whoever came up with this awesome idea",3 hari yang lalu
youtube,Dude... I actually really like this. It's what Coachella festival used to be! He should do this again next week.,3 hari yang lalu
youtube,The sobriety looks good on him,3 hari yang lalu
youtube,this is like watching mona lisa getting painted,3 hari yang lalu
youtube,MkGeeChella,3 hari yang lalu
youtube,Imagine thinking this isn’t 🔥 (or that my.gee on the 🎸 in the background isn’t a fuggin’ aura). And that camerawork 🤌🏼,3 hari yang lalu
youtube,this was the best coachella stage ever i think we actually reached peak,3 hari yang lalu
youtube,We need the full performance on here. It was too iconic not to have access to it.,3 hari yang lalu (diedit)
youtube,"yeah, no choreography, no back up dancers, no bs, just live vocals and good vibes. everyone else today needs a bunch of stiff with them on the stage bc they alone aren’t enough to keep the audience entertained, but jb can do it",3 hari yang lalu
youtube,@nek53735justin bieber used to be the main one with all that stuff. dude was jumping off trampolines in his concerts.,2 hari yang lalu
youtube,​@nek53735live vocals? Lol. Okay maybe 10% of what youre hearing is live. His live singing is played very softly over a prerecorded vocal,11 jam yang lalu
youtube,Very well said 👌🫶 so proud of him 🫶,3 hari yang lalu
youtube,there's still more production than you notice...thus the genius of it,2 hari yang lalu
youtube,"​ @7halfiej7 yes. Like the ""no makeup"" look.",2 hari yang lalu
youtube, @7halfiej7 exactly,13 jam yang lalu
youtube,"The groupie-ism of this era is ASTOUNDING. This is the best era, ever, to be a star..because the parasocial worship is at levels never seen before. People truly idolize on a whole other level. He can do anything and people will find a way to make it ‘great’",2 hari yang lalu
youtube, @marcelmarshall4240 he really is a great talent and always has been it’s not hard to see,2 hari yang lalu
youtube, @marcelmarshall4240 haha what’s ur definition of great?,2 hari yang lalu
youtube,There are thousands of actual rock  musicians who can do this every night they perform. But they don't get an invite to Coachella because they aren't Justin Bieber.,3 hari yang lalu
youtube, @azalago correct 🎉🎉🎉,2 hari yang lalu
youtube,"@a @azalago you said it yourself, not invited because they ain’t JB. In other words they ain’t on the same level of talent and connection like this.",2 hari yang lalu
youtube,😂😂😂😂😂,1 hari yang lalu
youtube,No production? I enjoyed this performance but no production is a crazy comment. Lights? Crazy stage? Him walking around the stage is absolutely choreographed even if its not crazy. He definitely planned this performance. He obviously did a good job to make it look so casual,1 hari yang lalu
youtube,No production? 😂 Lights and fireworks...?,21 jam yang lalu
youtube,Lol,2 hari yang lalu
youtube,Weeknd can do it too,2 hari yang lalu
youtube," @라리가-c1b justins got a way better voice, abel’s got skills but justin’s voice is on another level",2 hari yang lalu
youtube,True talent,2 hari yang lalu
youtube,❤❤❤yesss,2 hari yang lalu
youtube,ed sheeran?,2 hari yang lalu
youtube,He’s the only one to get paid 10 million for that …. Beyoncé was paid 8 million …. Just for context people…,2 hari yang lalu
youtube,Some people will call it lazy. I'm some people.,2 hari yang lalu (diedit)
youtube, @wish.i.was.a.little.bit.taller you’re no one to me,2 hari yang lalu
youtube,"Still sounds like a boy, but he is not. Something looks off",1 hari yang lalu
youtube,I saw a monkey play bongos while his elderly owner shredded on the accordion.,1 hari yang lalu
youtube,Yeahhhh!,13 jam yang lalu
youtube,Who says there’s no production? Look again closely. It was well thought through to give us this vibe. Genius!,8 jam yang lalu
youtube,The irony of his origins is crazy,15 menit yang lalu
youtube,"It's not pure talent it's gender roles of what men are expected to wear vs women 😂 male celebrities wear tshirts all the time ed sheeran, shawn mendes, etc.",2 hari yang lalu
youtube,WE ARE SO BACK GUYS 😭😭😭❤️❤️❤️,3 hari yang lalu
youtube,something about Justins voice just makes me smile😊 hes got 'it',3 hari yang lalu
youtube,THE BESTTTTT,3 hari yang lalu
youtube,"The simplicity of this performance is beautiful and inspiring. You don't need much, just heart, soul and belief in what you're doing. Bravo man!",3 hari yang lalu (diedit)
